n,estimate
1599, 1717.767557
1600, 1698.165222
1601, 1667.697270
1602, 1482.133725
1603, 1543.630349
1604, 1644.686058
1605, 1704.761068
1606, 1646.410386
1607, 1540.009528
1608, 1696.035300
1609, 1649.112665
1610, 1625.699693
1611, 1593.133059
1612, 1605.616771
1613, 1645.059243
1614, 1578.316662
1615, 1584.070792
1616, 1652.986424
1617, 1583.952288
1618, 1708.594799
1619, 1644.383668
1620, 1726.258181
1621, 1633.592123
1622, 1613.685025
1623, 1565.968014
1624, 1566.869849
1625, 1532.249457
1626, 1638.976740
1627, 1704.927616
1628, 1708.778273
1629, 1739.454535
1630, 1568.887695
1631, 1813.487442
1632, 1682.437048
1633, 1695.912949
1634, 1599.581632
1635, 1745.146652
1636, 1571.081055
1637, 1759.762909
1638, 1520.212272
1639, 1714.994386
1640, 1531.921247
1641, 1619.837328
1642, 1778.730229
1643, 1630.460205
1644, 1652.933267
1645, 1602.205442
1646, 1537.012446
1647, 1572.258177
1648, 1708.006243
1649, 1720.142050
1650, 1704.971441
1651, 1725.187996
1652, 1570.730535
1653, 1481.298231
1654, 1549.617792
1655, 1538.599856
1656, 1571.155023
1657, 1706.205686
1658, 1634.616220
1659, 1720.967174
1660, 1532.325278
1661, 1647.115632
1662, 1672.390236
1663, 1822.099335
1664, 1705.494712
1665, 1699.287397
1666, 1731.126303
1667, 1650.253080
1668, 1692.709917
1669, 1570.821736
1670, 1696.828536
1671, 1575.949315
1672, 1620.399084
1673, 1694.236939
1674, 1591.740731
1675, 1701.852837
1676, 1671.457848
1677, 1741.224810
1678, 1677.987455
1679, 1716.692299
1680, 1672.538560
1681, 1699.052334
1682, 1722.110328
1683, 1710.982134
1684, 1682.572179
1685, 1750.257869
1686, 1605.014204
1687, 1686.383021
1688, 1707.056125
1689, 1733.800324
1690, 1765.961297
1691, 1791.632920
1692, 1631.009813
1693, 1692.423287
1694, 1663.255100
1695, 1630.588961
1696, 1797.981910
1697, 1693.709565
1698, 1594.494616
1699, 1679.071886
1700, 1719.021615
1701, 1584.267446
1702, 1664.265314
1703, 1761.649167
1704, 1616.243451
1705, 1580.230400
1706, 1780.131189
1707, 1784.982008
1708, 1716.195825
1709, 1802.761082
1710, 1724.829415
1711, 1506.786875
1712, 1739.006896
1713, 1669.997527
1714, 1622.953423
1715, 1777.192400
1716, 1731.819707
1717, 1803.264919
1718, 1711.431163
1719, 1730.968508
1720, 1721.489347
1721, 1735.228756
1722, 1724.099321
1723, 1844.296874
1724, 1686.562848
1725, 1678.726370
1726, 1758.806093
1727, 1742.839696
1728, 1667.204426
1729, 1584.704415
1730, 1772.665262
1731, 1683.530326
1732, 1604.684569
1733, 1833.106569
1734, 1613.636624
1735, 1682.367496
1736, 1703.512330
1737, 1622.746840
1738, 1718.887346
1739, 1687.417473
1740, 1770.249960
1741, 1882.876252
1742, 1796.453985
1743, 1801.832448
1744, 1785.380859
1745, 1768.013114
1746, 1678.429184
1747, 1680.680165
1748, 1641.891424
1749, 1740.429631
1750, 1735.695385
1751, 1713.138918
1752, 1880.734975
1753, 1764.903244
1754, 1924.519601
1755, 1710.823495
1756, 1654.232064
1757, 1791.503415
1758, 1682.451603
1759, 1838.975594
1760, 1793.930478
1761, 1753.072738
1762, 1666.055890
1763, 1705.757500
1764, 1675.339135
1765, 1769.512814
1766, 1719.938254
1767, 1933.760453
1768, 1902.511815
1769, 1815.045449
1770, 1785.231381
1771, 1711.335178
1772, 1831.463563
1773, 1806.857765
1774, 1767.084435
1775, 1679.575420
1776, 1799.967745
1777, 1780.184900
1778, 1961.421220
1779, 1688.782639
1780, 1753.083857
1781, 1711.700230
1782, 1746.015605
1783, 1761.259128
1784, 1819.194946
1785, 1913.184188
1786, 1810.844286
1787, 1825.518205
1788, 1784.470615
1789, 1885.436380
1790, 1642.111323
1791, 1630.552467
1792, 1731.248773
1793, 1643.830420
1794, 1701.809052
1795, 1809.810428
1796, 1770.929775
1797, 1776.295915
1798, 1696.911185
1799, 1942.349467
1800, 1661.732393
1801, 1737.262193
1802, 1822.005367
1803, 1727.071097
1804, 1810.632815
1805, 1762.728846
1806, 1758.646461
1807, 1871.158088
1808, 1758.968203
1809, 1777.251191
1810, 1918.057643
1811, 1704.382941
1812, 1805.748279
1813, 2043.578346
1814, 1803.271500
1815, 1846.321924
1816, 1637.214276
1817, 1800.302918
1818, 1786.687914
1819, 1793.747587
1820, 1858.129612
1821, 1898.624778
1822, 1748.773993
1823, 1840.053886
1824, 1775.562079
1825, 1767.079839
1826, 1876.840549
1827, 1897.607126
1828, 1991.766110
1829, 1944.489208
1830, 1796.179779
1831, 1812.603555
1832, 1813.907015
1833, 1846.812361
1834, 1829.613581
1835, 1816.462528
1836, 1830.802009
1837, 1956.808531
1838, 1918.553685
1839, 1847.261950
1840, 1831.587231
1841, 1939.303433
1842, 1681.270482
1843, 1768.753012
1844, 1830.304962
1845, 1737.872239
1846, 1874.854614
1847, 1888.588304
1848, 1849.838455
1849, 1858.064531
1850, 1781.372727
1851, 1831.729215
1852, 1794.407726
1853, 1936.605368
1854, 1814.536977
1855, 1841.271146
1856, 1886.125762
1857, 1788.266658
1858, 2130.184605
1859, 1795.080325
1860, 1893.902291
1861, 1905.226068
1862, 1917.958106
1863, 1899.472860
1864, 1923.879913
1865, 1912.743214
1866, 1890.284023
1867, 1805.442943
1868, 1843.516925
1869, 1841.681115
1870, 1731.088468
1871, 1671.320874
1872, 1877.014865
1873, 1859.447002
1874, 1819.587210
1875, 1903.086743
1876, 1809.125884
1877, 1864.699715
1878, 2020.113873
1879, 1848.070230
1880, 1861.267385
1881, 1802.766935
1882, 1930.444006
1883, 1936.603692
1884, 1844.521805
1885, 1762.555096
1886, 1991.463053
1887, 1764.457587
1888, 1871.260199
1889, 1890.773954
1890, 1949.219583
1891, 1935.332249
1892, 1714.140479
1893, 2116.195553
1894, 1809.096534
1895, 1816.979097
1896, 1897.365676
1897, 1985.970421
1898, 1892.868510
1899, 2031.455228
1900, 1925.109804
1901, 1875.474869
1902, 1937.675968
1903, 2078.452252
1904, 1910.651281
1905, 1835.391052
1906, 1775.680141
1907, 1918.211190
1908, 1940.251330
1909, 1884.473213
1910, 2043.634637
1911, 1863.653514
1912, 1974.939986
1913, 1937.210997
1914, 2077.581557
1915, 1872.749265
1916, 2004.240690
1917, 1955.299856
1918, 1823.068358
1919, 1912.287663
1920, 1887.391887
1921, 1940.298043
1922, 1913.615904
1923, 1865.777091
1924, 1986.483450
1925, 1872.678591
1926, 1900.320209
1927, 1974.584391
1928, 1910.047393
1929, 1971.761566
1930, 1950.258289
1931, 1930.351329
1932, 1846.606689
1933, 1843.536099
1934, 2012.032174
1935, 1894.414640
1936, 1857.460903
1937, 1961.395021
1938, 1844.479677
1939, 1924.409546
1940, 1802.655293
1941, 2033.717804
1942, 1836.253718
1943, 1783.773043
1944, 1763.140437
1945, 2136.055461
1946, 1949.252641
1947, 2058.204157
1948, 1980.612181
1949, 1889.054684
1950, 1936.244882
1951, 1964.717617
1952, 1921.194759
1953, 1885.698417
1954, 2070.666888
1955, 1963.360240
1956, 2187.594234
1957, 1977.285821
1958, 2018.101976
1959, 1757.449490
1960, 1911.192952
1961, 2090.525524
1962, 1956.947709
1963, 1948.906372
1964, 1960.863366
1965, 1842.566811
1966, 1946.145240
1967, 1852.322096
1968, 2046.421227
1969, 1975.421234
1970, 2016.818496
1971, 2015.617063
1972, 1806.642508
1973, 1839.036271
1974, 2157.380731
1975, 2166.751548
1976, 2056.497902
1977, 2035.425664
1978, 1919.331895
1979, 1980.638396
1980, 2016.545516
1981, 2086.105376
1982, 2024.033105
1983, 2137.408455
1984, 2141.826632
1985, 1980.504997
1986, 2093.811492
1987, 2157.860669
1988, 2001.423310
1989, 2086.048179
1990, 2030.350941
1991, 2021.238265
1992, 1912.649415
1993, 2011.854440
1994, 1985.198321
1995, 1994.176997
1996, 2018.536167
1997, 1985.418332
1998, 1919.875140
1999, 2110.275065
2000, 1892.130874
2001, 1981.268324
2002, 2165.121191
2003, 2004.187290
2004, 2070.686608
2005, 2003.367041
2006, 2004.254849
2007, 1976.767531
2008, 1951.158046
2009, 2072.014958
2010, 1988.509970
2011, 2042.595678
2012, 1930.792011
2013, 2032.340654
2014, 2024.991653
2015, 1989.937428
2016, 2192.552576
2017, 1942.792685
2018, 1938.991914
2019, 1896.756976
2020, 1909.861503
2021, 1958.935712
2022, 2316.526953
2023, 2049.407308
2024, 2012.369710
2025, 1974.807162
2026, 2057.335545
2027, 2098.101238
2028, 1965.315910
2029, 2014.364074
2030, 2056.972970
2031, 2058.570183
2032, 2159.842303
2033, 1978.402077
2034, 2123.435769
2035, 1891.239048
2036, 1945.350762
2037, 2042.536786
2038, 1973.974081
2039, 1975.582222
2040, 2112.842436
2041, 1908.017410
2042, 2026.393166
2043, 2131.708841
2044, 2176.216014
2045, 2027.882732
2046, 1926.946677
2047, 2159.053060
2048, 2189.297641
2049, 2090.170221
2050, 2102.239697
2051, 2050.373797
2052, 2178.654670
2053, 2104.701403
2054, 2113.197661
2055, 1937.002297
2056, 1871.802567
2057, 2091.852272
2058, 1960.650320
2059, 2109.008487
2060, 2111.226569
2061, 1999.666239
2062, 2073.336007
2063, 2189.881196
2064, 2042.070596
2065, 1971.078141
2066, 1910.468170
2067, 1920.134122
2068, 1967.454350
2069, 2030.027093
2070, 2224.340331
2071, 2141.550350
2072, 2131.511096
2073, 2126.913478
2074, 2364.098021
2075, 2027.348987
2076, 2203.350811
2077, 1963.986138
2078, 2173.796440
2079, 2156.572530
2080, 2127.191768
2081, 1801.816678
2082, 2098.115463
2083, 2127.075784
2084, 2072.728918
2085, 2120.082946
2086, 2042.995346
2087, 2094.853006
2088, 2110.824362
2089, 2130.623076
2090, 2143.003883
2091, 2034.200929
2092, 2071.574852
2093, 2052.584246
2094, 1945.532140
2095, 2113.557318
2096, 2139.099679
2097, 2218.375368
2098, 1956.424935
2099, 2109.552274
2100, 2042.591257
2101, 2163.882203
2102, 2116.804115
2103, 2290.787009
2104, 2264.187162
2105, 2154.771549
2106, 2050.176284
2107, 2089.663007
2108, 2216.445705
2109, 2077.649907
2110, 2135.619547
2111, 2096.902368
2112, 2048.405012
2113, 2120.796900
2114, 2195.006585
2115, 2012.158716
2116, 2071.861492
2117, 2036.138428
2118, 2081.003432
2119, 2261.388320
2120, 1886.532350
2121, 2193.212215
2122, 2119.670625
2123, 1995.637496
2124, 2057.228708
2125, 2104.867172
2126, 2065.798879
2127, 2319.617980
2128, 2101.016379
2129, 2129.959726
2130, 2063.983771
2131, 2112.047518
2132, 2158.979977
2133, 2140.857682
2134, 2249.497726
2135, 2071.412482
2136, 2220.663078
2137, 2160.719445
2138, 2282.849195
2139, 1984.518610
2140, 2123.383642
2141, 1927.062288
2142, 2166.920741
2143, 2292.098065
2144, 2302.417944
2145, 2262.192697
2146, 2140.076114
2147, 2063.199179
2148, 2133.809485
2149, 1982.201556
2150, 2154.143768
2151, 2334.252877
2152, 2132.490353
2153, 2260.519998
2154, 2277.959431
2155, 2133.929499
2156, 2023.756811
2157, 2205.644610
2158, 2037.235885
2159, 2095.349959
2160, 2210.732157
2161, 2069.639310
2162, 2196.119352
2163, 2267.152484
2164, 2258.781976
2165, 2144.571185
2166, 2168.601230
2167, 2050.651571
2168, 2373.808801
2169, 2029.029404
2170, 1975.909703
2171, 2358.106862
2172, 2298.084441
2173, 2023.280153
2174, 2164.096253
2175, 2060.299393
2176, 2180.272603
2177, 2102.169889
2178, 2187.958181
2179, 2339.774521
2180, 2299.799161
2181, 2079.559738
2182, 2157.082893
2183, 2247.294082
2184, 2217.453916
2185, 2244.566904
2186, 2265.605223
2187, 2271.499823
2188, 2159.518051
2189, 2162.278760
2190, 2239.975725
2191, 2485.140784
2192, 2296.555370
2193, 2181.161469
2194, 2155.155921
2195, 2040.236771
2196, 2150.245845
2197, 2226.235090
2198, 2321.661104
2199, 2334.554634
2200, 2235.848592
2201, 2126.579456
2202, 2268.158742
2203, 2165.051072
2204, 2063.849826
2205, 2079.223576
2206, 2276.900249
2207, 2419.856598
2208, 2228.094341
2209, 2391.176031
2210, 2064.566770
2211, 2129.817261
2212, 2323.518555
2213, 2269.260587
2214, 2253.023613
2215, 2092.428666
2216, 2177.158763
2217, 2094.672962
2218, 2082.869638
2219, 2330.781377
2220, 2188.620095
2221, 2243.461417
2222, 2353.155681
2223, 2147.329125
2224, 2282.465469
2225, 2272.320884
2226, 2179.271728
2227, 2213.138297
2228, 2427.428390
2229, 2285.737682
2230, 2118.622188
2231, 2378.528327
2232, 2335.642077
2233, 1910.494810
2234, 2271.001567
2235, 2073.154521
2236, 2149.183700
2237, 2256.828005
2238, 2266.865242
2239, 2411.057688
2240, 2322.298339
2241, 2163.534148
2242, 2284.456139
2243, 2132.426535
2244, 2115.631693
2245, 2297.143243
2246, 2141.265102
2247, 2383.215502
2248, 2387.429323
2249, 2117.203142
2250, 2156.748905
2251, 2433.198989
2252, 2098.759617
2253, 2348.454205
2254, 2149.175269
2255, 2154.610456
2256, 2146.485149
2257, 2138.994503
2258, 2245.731437
2259, 2258.997585
2260, 2228.681774
2261, 2322.412431
2262, 2330.900153
2263, 2306.793817
2264, 2251.421260
2265, 2220.556565
2266, 2276.367090
2267, 2145.926758
2268, 2122.173873
2269, 2188.384610
2270, 2180.188247
2271, 2312.215474
2272, 2321.511975
2273, 2378.046740
2274, 2340.651337
2275, 2293.093799
2276, 2624.921436
2277, 2302.670071
2278, 2328.846357
2279, 2318.995584
2280, 2153.326593
2281, 2225.658490
2282, 2121.669302
2283, 2162.018420
2284, 2190.532110
2285, 2267.495225
2286, 2480.275035
2287, 2252.306642
2288, 2146.525248
2289, 2418.364661
2290, 2181.932312
2291, 2199.580603
2292, 2354.664977
2293, 2229.732639
2294, 2459.580642
2295, 2253.501340
2296, 2328.444336
2297, 2142.320033
2298, 2400.351611
2299, 2171.688124
2300, 2244.678972
2301, 2332.378200
2302, 2254.807310
2303, 2351.079914
2304, 2432.113693
2305, 2496.816242
2306, 2244.451607
2307, 2361.300535
2308, 2480.684035
2309, 2302.436430
2310, 2327.698068
2311, 2346.113463
2312, 2422.077684
2313, 2329.222005
2314, 2305.552878
2315, 2304.862966
2316, 2367.489981
2317, 2494.566574
2318, 2282.540742
2319, 2250.776467
2320, 2281.432544
2321, 2261.810964
2322, 2338.961039
2323, 2320.699595
2324, 2338.223458
2325, 2344.139041
2326, 2262.806634
2327, 2408.268811
2328, 2610.996772
2329, 2298.615403
2330, 2243.752412
2331, 2216.967750
2332, 2357.172671
2333, 2281.576446
2334, 2255.288679
2335, 2238.626737
2336, 2522.557618
2337, 2386.485990
2338, 2374.920149
2339, 2337.289663
2340, 2189.996109
2341, 2397.774382
2342, 2402.898914
2343, 2168.255008
2344, 2385.924079
2345, 2509.618458
2346, 2291.543885
2347, 2417.426211
2348, 2312.438947
2349, 2381.005222
2350, 2415.579212
2351, 2332.610045
2352, 2393.549210
2353, 2381.858751
2354, 2385.114433
2355, 2341.509018
2356, 2258.830673
2357, 2436.216339
2358, 2250.294215
2359, 2257.673463
2360, 2284.067080
2361, 2394.899696
2362, 2587.796377
2363, 2250.696670
2364, 2504.700703
2365, 2598.065983
2366, 2388.474685
2367, 2244.410312
2368, 2520.033641
2369, 2581.037643
2370, 2531.436409
2371, 2515.289073
2372, 2231.535041
2373, 2387.650446
2374, 2322.811654
2375, 2417.286662
2376, 2145.494392
2377, 2350.852832
2378, 2518.459645
2379, 2346.695048
2380, 2585.650166
2381, 2305.682027
2382, 2440.464054
2383, 2318.715931
2384, 2422.107330
2385, 2243.934098
2386, 2381.903259
2387, 2311.789141
2388, 2404.456325
2389, 2067.383086
2390, 2345.783529
2391, 2508.903693
2392, 2510.120034
2393, 2424.149427
2394, 2292.515117
2395, 2575.641059
2396, 2304.282797
2397, 2466.161862
2398, 2447.602312
2399, 2566.361775
2400, 2546.573924
2401, 2264.618592
2402, 2410.178043
2403, 2393.786127
2404, 2481.898595
2405, 2354.150857
2406, 2386.810939
2407, 2437.925720
2408, 2296.955604
2409, 2304.043086
2410, 2570.548331
2411, 2960.804003
2412, 2409.171435
2413, 2243.103988
2414, 2425.650732
2415, 2560.501665
2416, 2384.814001
2417, 2515.201454
2418, 2567.267365
2419, 2064.740825
2420, 2435.528126
2421, 2521.998637
2422, 2241.432222
2423, 2308.336544
2424, 2359.043378
2425, 2541.460157
2426, 2360.578168
2427, 2267.564521
2428, 2480.499631
2429, 2562.014337
2430, 2393.063654
2431, 2464.131817
2432, 2618.367650
2433, 2401.615496
2434, 2318.547424
2435, 2582.683836
2436, 2385.986532
2437, 2431.613118
2438, 2372.331378
2439, 2218.087605
2440, 2327.103334
2441, 2563.392093
2442, 2411.915658
2443, 2353.078438
2444, 2359.379996
2445, 2440.743513
2446, 2534.235933
2447, 2403.375291
2448, 2487.749905
2449, 2534.026508
2450, 2541.643619
2451, 2558.930756
2452, 2455.404694
2453, 2584.785028
2454, 2356.049518
2455, 2601.168805
2456, 2381.913138
2457, 2422.372540
2458, 2604.236124
2459, 2349.570068
2460, 2503.355823
2461, 2369.580456
2462, 2442.144023
2463, 2408.726668
2464, 2630.778297
2465, 2725.331385
2466, 2340.089294
2467, 2456.117846
2468, 2725.264293
2469, 2532.761858
2470, 2551.343123
2471, 2437.962914
2472, 2592.203848
2473, 2387.604698
2474, 2221.206585
2475, 2655.757335
2476, 2438.644085
2477, 2429.472819
2478, 2498.921946
2479, 2400.411425
2480, 2571.349292
2481, 2493.823280
2482, 2433.292901
2483, 2341.146143
2484, 2508.788855
2485, 2621.619387
2486, 2457.220314
2487, 2546.607763
2488, 2412.019606
2489, 2652.628433
2490, 2267.063472
2491, 2419.259725
2492, 2736.533235
2493, 2359.172198
2494, 2444.211792
2495, 2396.739269
2496, 2597.929935
2497, 2407.805243
2498, 2404.370631
2499, 2482.644924
2500, 2353.726275
2501, 2597.719050
2502, 2441.650742
2503, 2243.280565
2504, 2557.071136
2505, 2553.795873
2506, 2457.259029
2507, 2605.756105
2508, 2506.035242
2509, 2383.769141
2510, 2366.401195
2511, 2497.529479
2512, 2387.083824
2513, 2839.886777
2514, 2138.699547
2515, 2498.072079
2516, 2393.941456
2517, 2287.064677
2518, 2545.913857
2519, 2672.748283
2520, 2607.927805
2521, 2477.311289
2522, 2595.816267
2523, 2609.707498
2524, 2312.104783
2525, 2490.587919
2526, 2601.145227
2527, 2476.048622
2528, 2557.535797
2529, 2590.536557
2530, 2400.396887
2531, 2667.345178
2532, 2457.419300
2533, 2596.055143
2534, 2487.055286
2535, 2483.174052
2536, 2651.366452
2537, 2668.586407
2538, 2543.819633
2539, 2450.725948
2540, 2477.034873
2541, 2487.668809
2542, 2607.039994
2543, 2605.259944
2544, 2609.508882
2545, 2375.622328
2546, 2531.495127
2547, 2722.283594
2548, 2688.997730
2549, 2419.800711
2550, 2556.481089
2551, 2543.740837
2552, 2399.621433
2553, 2627.833418
2554, 2668.651426
2555, 2370.704665
2556, 2556.055835
2557, 2615.990754
2558, 2724.734674
2559, 2631.499409
2560, 2389.501091
2561, 2509.757418
2562, 2553.096097
2563, 2502.387151
2564, 2508.406128
2565, 2425.872412
2566, 2571.890377
2567, 2688.106657
2568, 2476.383504
2569, 2788.748711
2570, 2642.480498
2571, 2650.496754
2572, 2697.088483
2573, 2552.830789
2574, 2528.738831
2575, 2675.049201
2576, 2642.469529
2577, 2524.953114
2578, 2666.032219
2579, 2794.312817
2580, 2552.219442
2581, 2581.281544
2582, 2473.887124
2583, 2604.357160
2584, 2621.144694
2585, 2541.991119
2586, 2455.504008
2587, 2446.699745
2588, 2358.072817
2589, 2410.929388
2590, 2515.349200
2591, 2531.203414
2592, 2501.714669
2593, 2389.379712
2594, 2495.099946
2595, 2601.582774
2596, 2650.816884
2597, 2483.108775
2598, 2608.709780
2599, 2479.710578
2600, 2557.103301
2601, 2844.019299
2602, 2747.634730
2603, 2645.619817
2604, 2674.191542
2605, 2637.471584
2606, 2452.966702
2607, 2577.445510
2608, 2555.027023
2609, 2456.662990
2610, 3062.509467
2611, 2572.336578
2612, 2550.096659
2613, 2571.753961
2614, 2482.690307
2615, 2507.788772
2616, 2723.761820
2617, 2820.199830
2618, 2528.373965
2619, 2685.453475
2620, 2823.954726
2621, 2842.507980
2622, 2581.126201
